review_id,year,trip_type,aspect,sentiment,score,evidence,rating
R00627,2014,friends,cultural_sensitivity,neutral,0.5,Non-Hindus are not allowed inside all Hindu shrines,5
R00627,2014,friends,ritual_experience,positive,0.8,One of a kind experience to watch cremation ceremonies,5
R00627,2014,friends,facility,positive,0.7,Hire a guide at 500 ruppees,5
R00713,2014,couples,ritual_experience,positive,0.8,I would highly recommend going,4
R00713,2014,couples,cultural_sensitivity,positive,0.7,very different from the Westernized world,4
R00713,2014,couples,environment,negative,0.4,be careful with the many monkeys,4
R00141,2012,solo,service,positive,0.8,I had an excellent guide,4
R00141,2012,solo,environment,negative,0.3,it felt very filthy,4
R00141,2012,solo,cultural_sensitivity,neutral,0.5,Sometimes it feels like they've dressed up for Halloween in order to earn money from tourists,4
R01573,2017,business,sacred_atmosphere,positive,0.8,incredible,5
R01573,2017,business,spiritual_authenticity,positive,0.9,important part of Nepal's culture,5
R01573,2017,business,environment,neutral,0.5,bring eyedrops,5
R01581,2017,solo,ritual_experience,positive,0.8,Offer prayers and feel blessed,5
R01581,2017,solo,facility,positive,0.7,Police are foreign friendly and provides necessary guidance and instructions,5
R01544,2017,friends,sacred_atmosphere,positive,0.85,"very peaceful place of worship, reflection and community",5
R01544,2017,friends,ritual_experience,positive,0.8,catch the music and lamps,5
R01544,2017,friends,facility,positive,0.7,hire a guide to clue you into everything,5
R01544,2017,friends,spiritual_authenticity,positive,0.9,culturally very different,5
R02410,2022,family,service,positive,0.85,worm hospitality and unforgettable memories,5
R01825,2018,family,sacred_atmosphere,positive,0.8,fusion of buddhist and hindu architecture,5
R01825,2018,family,environment,positive,0.8,well preserved and clean,5
R00167,2012,solo,ritual_experience,neutral,0.5,most interesting to see first hand how the cremation ceremonies were carried out,4
R00167,2012,solo,environment,negative,0.3,"raining the day I was there, which made it even more dismal",4
R01198,2016,business,sacred_atmosphere,positive,0.9,unique spiritual atmosphere,5
R01198,2016,business,spiritual_authenticity,positive,0.85,Beautiful place with unique spiritual atmosphere,5
R00373,2013,business,sacred_atmosphere,positive,0.8,place has a very spiritual feeling,5
R00373,2013,business,access_fairness,positive,0.7,pay a small admission charge which is worth it,5
R01199,2016,solo,spiritual_authenticity,positive,0.9,so spiritual and moving,5
R01199,2016,solo,facility,positive,0.85,charming and intelligent guide,5
R02071,2018,friends,sacred_atmosphere,positive,0.9,Best religious place to visit,5
R02071,2018,friends,spiritual_authenticity,positive,0.85,you definitely love to see,5
R02113,2019,friends,spiritual_authenticity,positive,0.9,The vibes permeating the compound is breath taking,5
R02113,2019,friends,cultural_sensitivity,positive,0.8,No photography is allowed inside,5
R02113,2019,friends,sacred_atmosphere,positive,0.85,Truly joyful,5
R00479,2014,friends,sacred_atmosphere,positive,0.8,faith of people coming there to worship,5
R00479,2014,friends,facility,negative,0.3,Bad arrangement to leave your slipper/shoes,5
R00479,2014,friends,crowd_management,negative,0.2,Too much of crowd,5
R00479,2014,friends,ritual_experience,neutral,0.5,You can see hindu's final ritual for death,5
R00974,2015,unknown,sacred_atmosphere,positive,0.7,Holy temple of Lord Shiva,5
R00974,2015,unknown,access_fairness,neutral,0.5,Temple closes around 6 in the evening,5
R01372,2016,friends,spiritual_authenticity,positive,0.8,Most of Hindu People want to visit this place at least one time on their life,5
R01123,2016,friends,ritual_experience,positive,0.8,I was overwhelmed by cremation happening at the bank of the river,4
R01123,2016,friends,sacred_atmosphere,positive,0.7,"the temple, the deities and some of the structures are good and worth a view",4
R01123,2016,friends,cultural_sensitivity,negative,0.3,non SAARC country tourists pay a premium amount to enter the premises but they are not allowed to enter the temple as they are not Hindus,4
R02291,2019,couples,ritual_experience,positive,0.7,interesting place but also rather confronting,4
R02291,2019,couples,access_fairness,negative,0.3,main temple is only accessible to Hindus,4
R02291,2019,couples,facility,negative,0.4,"guides, they attach themselves to you and are of limited value",4
R02291,2019,couples,sacred_atmosphere,positive,0.8,Great site and a definite must visit,4
R01238,2016,business,sacred_atmosphere,positive,0.7,good tourists area,5
R00685,2014,family,sacred_atmosphere,positive,0.8,majestic Nondi gavi (made of brass) an excellent piece of work,5
R00153,2012,couples,cultural_sensitivity,neutral,0.5,I didn't want to be perceived as an 'intrusive tourist',5
R00153,2012,couples,facility,positive,0.7,it is worth while to hire a guide,5
R00153,2012,couples,service,negative,0.3,seemed a typical scam,5
R01991,2018,solo,sacred_atmosphere,positive,0.8,this is a lovely Hindu temple,5
R01991,2018,solo,environment,positive,0.7,worth an hour or so,5
R01991,2018,solo,ritual_experience,neutral,0.5,witness a public cremation,5
R01991,2018,solo,crowd_management,negative,0.4,Monkeys jump around the temple area,5
R00392,2013,friends,sacred_atmosphere,positive,0.8,Great place to meditate,5
R00392,2013,friends,facility,positive,0.7,pick up some antiques at a great price,5
R00230,2012,friends,sacred_atmosphere,positive,0.9,"embodiment of faith, religion, culture and tradition",5
R00230,2012,friends,spiritual_authenticity,positive,0.85,deep explore of Hinduism,5
R00230,2012,friends,ritual_experience,positive,0.8,plunging or bathing into the holy river releases from the cycle of rebirth,5
R00420,2013,couples,spiritual_authenticity,positive,0.7,cultural understanding it was really very very interesting,4
R00420,2013,couples,sacred_atmosphere,neutral,0.5,peeking into someone's very private family occasion,4
R00420,2013,couples,crowd_management,negative,0.3,Keep away from the monkeys and the sadhus,4
R00172,2012,solo,sacred_atmosphere,positive,0.8,serene atmosphere,4
R00172,2012,solo,spiritual_authenticity,positive,0.7,old sadu babas hanging out,4
R00799,2015,family,service,positive,0.8,temple management is very good,5
R00799,2015,family,ritual_experience,positive,0.7,Temple Management offers POOJA on request,5
R01304,2016,family,ritual_experience,positive,0.8,watch or join in with the open evening service,5
R01304,2016,family,access_fairness,positive,0.7,this is a price I was happy to pay,5
R02213,2019,business,sacred_atmosphere,positive,0.8,feel the positive vibes,5
R02213,2019,business,facility,positive,0.7,"neat, clean and well organised temple",5
R02213,2019,business,crowd_management,positive,0.6,try reaching the temple before 6 for crowd free visit,5
R02041,2018,friends,spiritual_authenticity,positive,0.8,its own spiritual charm,5
R02041,2018,friends,sacred_atmosphere,positive,0.85,was so happy,5
R00093,2012,family,environment,negative,0.2,river has actually been converted into a sewage flowing drain,2
R00093,2012,family,sacred_atmosphere,negative,0.3,authorities have never really cared to make this world heritage site look better,2
R01497,2017,solo,access_fairness,negative,0.2,not let you see the temple if you are not hindu,1
R01497,2017,solo,cultural_sensitivity,negative,0.1,White people can not be hindu,1
R01497,2017,solo,service,negative,0.2,scream at you pushing you to go away,1
R00719,2014,family,ritual_experience,positive,0.85,esteemed sensation of ancient rituals and Aarati,5
R00719,2014,family,cultural_sensitivity,neutral,0.5,It does not necessarily be hindu to mingle around the temple,5
R00719,2014,family,sacred_atmosphere,positive,0.8,esteemed sensation of ancient rituals,5
R00719,2014,family,access_fairness,neutral,0.5,is must to enter the temple,5
R02199,2019,unknown,environment,positive,0.7,very interesting site,5
R02199,2019,unknown,sacred_atmosphere,positive,0.6,worth getting wet for,5
R01278,2016,solo,sacred_atmosphere,positive,0.8,ancient Shiva temple is grand,5
R01278,2016,solo,ritual_experience,positive,0.7,attraction of daily evening arathi,5
R02304,2019,friends,service,positive,0.7,A guide joined us for over an hour tour,5
R02304,2019,friends,ritual_experience,positive,0.6,with a guide explanation it can make sense,5
R02089,2018,unknown,sacred_atmosphere,positive,0.8,It is a beautiful and huge temple,5
R02089,2018,unknown,environment,negative,0.3,smell of burnt bodies in the air,5
R02089,2018,unknown,cultural_sensitivity,neutral,0.5,difficult to cover the huge area bare footed,5
R00334,2013,friends,facility,negative,0.3,beware of probin (sp); he overcharges,5
R00334,2013,friends,environment,negative,0.2,could barely handle the smell of burning hair,5
R01907,2018,unknown,sacred_atmosphere,positive,0.8,UNESCO Heritage Pilgrimage for Lord Shiva followers,5
R02429,2023,unknown,sacred_atmosphere,positive,0.9,Hindus's Greatest sacred Temple,5
R02429,2023,unknown,spiritual_authenticity,positive,0.85,Love to visit again and again,5
R02429,2023,unknown,cultural_sensitivity,neutral,0.5,only Hindus are allowed but all the other religious people also visit outside of it,5
R02374,2020,friends,ritual_experience,positive,0.8,Prayers officiated by the prist filled my heart,5
R02374,2020,friends,sacred_atmosphere,positive,0.85,vegetation around the temple was beautiful,5
R02009,2018,unknown,spiritual_authenticity,positive,0.8,Spiritual energy is very palpable,5
R02009,2018,unknown,facility,positive,0.7,Our guide was very knowledgeable,5
R02009,2018,unknown,cultural_sensitivity,positive,0.7,one has to be respectful of the rituals,5
R00869,2015,business,sacred_atmosphere,positive,0.8,enjoy the place,5
R00869,2015,business,spiritual_authenticity,positive,0.85,A place to reflect on life and death,5
R00261,2013,business,facility,positive,0.8,No Ques - No Trouble Some Temple Priests,5
R00261,2013,business,spiritual_authenticity,positive,0.9,enjoy being close to the Lord & take Eternal Blessings,5
R00261,2013,business,access_fairness,positive,0.85,Pre Book a Puja - a day earlier by going to the Temple office,5
R00105,2012,friends,crowd_management,negative,0.3,the place was really crowded,4
R00105,2012,friends,sacred_atmosphere,positive,0.7,it was a nice temple with beautiful location,4
R00105,2012,friends,ritual_experience,positive,0.6,we enjoyed a lot,4
R00751,2015,friends,sacred_atmosphere,positive,0.7,I Like the atmosphere,4
R00751,2015,friends,spiritual_authenticity,positive,0.6,Monks doing routine activities,4
R00751,2015,friends,facility,neutral,0.5,tourism activity is still running,4
R00759,2015,couples,ritual_experience,neutral,0.5,"If you are lucky, you'll see the ritual from beginning to almost the end",5
R00759,2015,couples,sacred_atmosphere,negative,0.3,alley way/street leading to the area is lined with lepers begging and sadhus,5
R00759,2015,couples,spiritual_authenticity,neutral,0.5,This is where they cremate the dead,5
R01584,2017,couples,cultural_sensitivity,positive,0.7,that is ok and to be respected,3
R01584,2017,couples,crowd_management,negative,0.3,pushing people around who disturb you,3
R01584,2017,couples,facility,negative,0.4,offer guide service even when you politely reject,3
R00696,2014,family,ritual_experience,positive,0.9,"Aarti of River Baghmati is performed as of Mother Ganga in Benaras, India. Its a treat to watch.",5
R00696,2014,family,spiritual_authenticity,positive,0.85,Overall its a deeply spiritual expreience to be at one of the holiest shrines of Hindu Religion.,5
R00696,2014,family,sacred_atmosphere,positive,0.9,Must go in a life time!,5
R02098,2018,couples,service,negative,0.2,"tour guides we didn't want one but, one said come here and we got thinking it was part of the high cost",1
R02098,2018,couples,facility,negative,0.2,1000 rps for two necklaces to get someone to go away,1
R02098,2018,couples,environment,negative,0.2,from the smoke and cost we went straight back to our hotel room,1
R02098,2018,couples,access_fairness,negative,0.2,1000 rps per person to get in,1
R00037,2011,couples,access_fairness,negative,0.3,knowing you can't visit the temples (only allowed for Hindu-people),4
R00037,2011,couples,facility,positive,0.7,it was a young student who spoke perfect English and didn't push us,4
R00037,2011,couples,ritual_experience,positive,0.8,informed about the cremation ceremonies,4
R00037,2011,couples,service,positive,0.7,a guide is recommended,4
R01172,2016,family,sacred_atmosphere,positive,0.8,Enjoy the placid atmosphere,5
R01172,2016,family,access_fairness,positive,0.7,Entry fees is free for Hindus,5
R01172,2016,family,cultural_sensitivity,neutral,0.5,Mobile phone not allowed inside,5
R00883,2015,unknown,sacred_atmosphere,positive,0.9,brings peace in my heart and the sorrounding here is very peaceful and beautiful,5
R00883,2015,unknown,crowd_management,negative,0.4,place is sometimes over crowded during the festivals,5
R02272,2019,couples,facility,positive,0.8,Absolutely to recommend is Ananta,4
R02272,2019,couples,cultural_sensitivity,neutral,0.5,fascinating but a bit shocking to see how the bodies were burned in public,4
R02272,2019,couples,access_fairness,negative,0.3,cannot enter as a non-Hindu,4
R00477,2014,friends,facility,negative,0.4,guides with haggle you,3
